visa_requirement_id,origin_country_id,destination_country_id,visa_requirement
11597,65,7,0.5
11598,65,8,0.5
11599,65,11,0.5
11600,65,12,0.5
11601,65,13,0.5
11602,65,21,0.5
11603,65,20,0
11604,65,18,0
11605,65,28,0
11606,65,23,0.5
11607,65,15,0.5
11608,65,24,0.5
11609,65,16,0
11610,65,30,0.5
11611,65,26,0
11612,65,22,0.5
11613,65,31,0.5
11614,65,27,0.5
11615,65,29,0.5
11616,65,19,0.5
11617,65,17,0.5
11618,65,14,0
11619,65,98,0
11620,65,38,0
11621,65,33,0.5
11622,65,43,0
11623,65,32,0
11624,65,178,0
11625,65,35,0.5
11626,65,36,0.5
11627,65,41,0.5
11628,65,42,0
11629,65,40,0
11630,65,39,0.5
11631,65,44,0.5
11632,65,37,0.5
11633,65,81,0.5
11634,65,45,0.5
11635,65,47,0.5
11636,65,48,0.5
11637,65,52,0.5
11638,65,50,0.5
11639,65,51,0
11640,65,53,0.5
11641,65,55,0
11642,65,56,0.5
11643,65,165,0.5
11644,65,72,0
11645,65,57,0.5
11646,65,59,0.5
11647,65,175,0.5
11648,65,60,0
11649,65,62,0.5
11650,65,61,0.5
11651,65,63,0.5
11652,65,70,0
11653,65,67,0.5
11654,65,49,0.5
11655,65,68,0
11656,65,73,0.5
11657,65,74,0.5
11658,65,76,0.5
11659,65,69,0.5
11660,65,71,0
11661,65,78,0.5
11662,65,82,0
11663,65,80,0.5
11664,65,83,0.5
11665,65,89,0.5
11666,65,85,0.5
11667,65,84,0.5
11668,65,87,0.5
11669,65,88,0.5
11670,65,86,0.5
11671,65,90,0.5
11672,65,91,0.5
11673,65,92,0.5
11674,65,94,0.5
11675,65,93,0.5
11676,65,95,0.5
11677,65,96,0
11678,65,99,0
11679,65,151,0.5
11680,65,101,0.5
11681,65,102,0.5
11682,65,97,0.5
11683,65,103,0
11684,65,113,0.5
11685,65,104,0.5
11686,65,110,0.5
11687,65,105,0.5
11688,65,106,0.5
11689,65,108,0.5
11690,65,111,0.5
11691,65,112,0.5
11692,65,118,0
11693,65,131,0
11694,65,132,0
11695,65,119,0
11696,65,123,0.5
11697,65,124,0.5
11698,65,121,0.5
11699,65,129,0
11700,65,130,0
11701,65,120,0.5
11702,65,64,0
11703,65,117,0.5
11704,65,116,0.5
11705,65,127,0.5
11706,65,126,0.5
11707,65,115,0
11708,65,128,0
11709,65,125,0.5
11710,65,133,0
11711,65,140,0.5
11712,65,139,0
11713,65,137,0.5
11714,65,141,0.5
11715,65,136,0
11716,65,134,0.5
11717,65,135,0.5
11718,65,122,0.5
11719,65,138,0.5
11720,65,142,0.5
11721,65,143,0.5
11722,65,147,0
11723,65,144,0
11724,65,148,0.5
11725,65,153,0.5
11726,65,145,0.5
11727,65,146,0
11728,65,149,0.5
11729,65,152,0.5
11730,65,155,0.5
11731,65,156,0.5
11732,65,157,0.5
11733,65,158,0
11734,65,100,0.5
11735,65,107,0
11736,65,195,0
11737,65,200,0
11738,65,166,0.5
11739,65,170,0
11740,65,159,0.5
11741,65,161,0
11742,65,168,0.5
11743,65,176,0.5
11744,65,164,0
11745,65,162,0
11746,65,172,0.5
11747,65,173,0.5
11748,65,163,0.5
11749,65,167,0
11750,65,203,0
11751,65,169,0.5
11752,65,58,0.5
11753,65,109,0
11754,65,160,0.5
11755,65,171,0
11756,65,174,0.5
11757,65,34,0.5
11758,65,177,0.5
11759,65,181,0.5
11760,65,189,0
11761,65,180,0.5
11762,65,183,0
11763,65,179,0.5
11764,65,184,0.5
11765,65,185,0.5
11766,65,186,0
11767,65,187,0.5
11768,65,182,0.5
11769,65,188,0
11770,65,190,0.5
11771,65,191,0.5
11772,65,6,0.5
11773,65,66,0.5
11774,65,193,0.5
11775,65,192,0.5
11776,65,194,0.5
11777,65,199,0.5
11778,65,207,0.5
11779,65,196,0.5
11780,65,198,0.5
11781,65,202,0.5
11782,65,204,0.5
11783,65,205,0.5
11784,66,2,0.5
11785,66,4,0
11786,66,54,0.5
11787,66,5,0
11788,66,3,0
11789,66,10,0
11790,66,7,0
11791,66,8,0
11792,66,11,0
11793,66,12,0
11794,66,13,0.5
11795,66,21,0
11796,66,20,0
11797,66,18,0
11798,66,28,0
11799,66,23,0
11800,66,15,0
11801,66,24,0
11802,66,16,0.5
11803,66,30,0.5
11804,66,26,0
11805,66,22,0
11806,66,31,0
11807,66,27,0
11808,66,29,0
11809,66,19,0
11810,66,17,0.5
11811,66,14,0
11812,66,98,0
11813,66,38,0.5
11814,66,33,0
11815,66,43,0
11816,66,32,0.5
11817,66,178,0.5
11818,66,35,0
11819,66,36,0.5
11820,66,41,0
11821,66,42,0
11822,66,40,0.5
11823,66,39,0.5
11824,66,44,0
11825,66,37,0.5
11826,66,81,0
11827,66,45,0.5
11828,66,47,0
11829,66,48,0
11830,66,52,0
11831,66,50,0.5
11832,66,51,0
11833,66,53,0
11834,66,55,0
11835,66,56,0
11836,66,165,0
11837,66,72,0.5
11838,66,57,0.5
11839,66,59,0
11840,66,175,0
11841,66,60,0
11842,66,62,0
11843,66,61,0
11844,66,63,0
11845,66,65,0.5
11846,66,70,0
11847,66,67,0
11848,66,49,0
11849,66,68,0.5
11850,66,73,0
11851,66,74,0
11852,66,76,0
11853,66,69,0.5
11854,66,71,0
11855,66,78,0
11856,66,82,0
11857,66,80,0.5
11858,66,83,0
11859,66,89,0
11860,66,85,0.5
11861,66,84,0
11862,66,87,0.5
11863,66,88,0.5
11864,66,86,0
11865,66,90,0
11866,66,91,0
11867,66,92,0
11868,66,94,0
11869,66,93,0
11870,66,95,0
11871,66,96,0
11872,66,99,0
11873,66,151,0.5
11874,66,101,0
11875,66,102,0
11876,66,97,0
11877,66,103,0
11878,66,113,0
11879,66,104,0
11880,66,110,0
11881,66,105,0.5
11882,66,106,0.5
11883,66,108,0
11884,66,111,0
11885,66,112,0
11886,66,118,0
11887,66,131,0
11888,66,132,0
11889,66,119,0
11890,66,123,0.5
11891,66,124,0
11892,66,121,0
11893,66,129,0.5
11894,66,130,0
11895,66,120,0
11896,66,64,0
11897,66,117,0
11898,66,116,0
11899,66,127,0
11900,66,126,0
11901,66,115,0
11902,66,128,0
11903,66,125,0.5
11904,66,133,0
11905,66,140,0.5
11906,66,139,0
11907,66,137,0
11908,66,141,0
11909,66,136,0
11910,66,134,0.5
11911,66,135,0.5
11912,66,122,0
11913,66,138,0
11914,66,142,0
11915,66,143,0.5
11916,66,147,0
11917,66,144,0
11918,66,148,0
11919,66,153,0
11920,66,145,0
11921,66,146,0
11922,66,149,0
11923,66,152,0
11924,66,155,0
11925,66,156,0
11926,66,157,0.5
11927,66,158,0
11928,66,100,0
11929,66,107,0
11930,66,195,0
11931,66,200,0
11932,66,166,0
11933,66,170,0
11934,66,159,0
11935,66,161,0
11936,66,168,0
11937,66,176,0.5
11938,66,164,0
11939,66,162,0
11940,66,172,0
11941,66,173,0
11942,66,163,0
11943,66,167,0.5
11944,66,203,0
11945,66,169,0.5
11946,66,58,0
11947,66,109,0
11948,66,160,0.5
11949,66,171,0
11950,66,174,0
11951,66,34,0
11952,66,177,0.5
11953,66,181,0.5
11954,66,189,0
11955,66,180,0
11956,66,183,0
11957,66,179,0.5
11958,66,184,0
11959,66,185,0
11960,66,186,0
11961,66,187,0
11962,66,182,0.5
11963,66,188,0
11964,66,190,0.5
11965,66,191,0
11966,66,6,0
11967,66,193,0
11968,66,192,0
11969,66,194,0
11970,66,199,0
11971,66,207,0
11972,66,196,0
11973,66,198,0
11974,66,202,0.5
11975,66,204,0
11976,66,205,0
11977,67,2,0.5
11978,67,4,0
11979,67,54,0.5
11980,67,5,0
11981,67,3,0.5
11982,67,10,0
11983,67,7,0
11984,67,8,0
11985,67,11,0.5
11986,67,12,0
11987,67,13,0
11988,67,21,0
11989,67,20,0
11990,67,18,0
11991,67,28,0
11992,67,23,0
11993,67,15,0
11994,67,24,0.5
11995,67,16,0.5
11996,67,30,0.5
11997,67,26,0
11998,67,22,0
11999,67,31,0.5
12000,67,27,0
12001,67,29,0.5
12002,67,19,0
12003,67,17,0.5
12004,67,14,0
12005,67,98,0
12006,67,38,0.5
12007,67,33,0.5
12008,67,43,0
12009,67,32,0.5
12010,67,178,0.5
12011,67,35,0
12012,67,36,0
12013,67,41,0
12014,67,42,0
12015,67,40,0.5
12016,67,39,0.5
12017,67,44,0.5
12018,67,37,0.5
12019,67,81,0
12020,67,45,0.5
12021,67,47,0
12022,67,48,0
12023,67,52,0
12024,67,50,0.5
12025,67,51,0
12026,67,53,0
12027,67,55,0
12028,67,56,0
12029,67,165,0.5
12030,67,72,0.5
12031,67,57,0.5
12032,67,59,0
12033,67,175,0.5
12034,67,60,0.5
12035,67,62,0
12036,67,61,0
12037,67,63,0
12038,67,65,0.5
12039,67,70,0.5
12040,67,49,0
12041,67,68,0.5
12042,67,73,0
12043,67,74,0
12044,67,76,0.5
12045,67,69,0.5
12046,67,71,0
12047,67,78,0.5
12048,67,82,0
12049,67,80,0.5
12050,67,83,0
12051,67,89,0
12052,67,85,0.5
12053,67,84,0.5
12054,67,87,0
12055,67,88,0.5
12056,67,86,0.5
12057,67,90,0
12058,67,91,0
12059,67,92,0
12060,67,94,0.5
12061,67,93,0
12062,67,95,0
12063,67,96,0
12064,67,99,0.5
12065,67,151,0.5
12066,67,101,0.5
12067,67,102,0
12068,67,97,0
12069,67,103,0
12070,67,113,0
12071,67,104,0
12072,67,110,0.5
12073,67,105,0.5
12074,67,106,0.5
12075,67,108,0
12076,67,111,0
12077,67,112,0
12078,67,118,0
12079,67,131,0
12080,67,132,0
12081,67,119,0
12082,67,123,0.5
12083,67,124,0
12084,67,121,0
12085,67,129,0
12086,67,130,0
12087,67,120,0.5
12088,67,64,0
12089,67,117,0
12090,67,116,0
12091,67,127,0.5
12092,67,126,0
12093,67,115,0.5
12094,67,128,0
12095,67,125,0.5
12096,67,133,0.5
12097,67,140,0.5
12098,67,139,0
12099,67,137,0
12100,67,141,0.5
12101,67,136,0
12102,67,134,0.5
12103,67,135,0.5
12104,67,122,0
12105,67,138,0
12106,67,142,0
12107,67,143,0.5
12108,67,147,0
12109,67,144,0
12110,67,148,0
12111,67,153,0
12112,67,145,0
12113,67,146,0.5
12114,67,149,0
12115,67,152,0
12116,67,155,0
12117,67,156,0
12118,67,157,0
12119,67,158,0
12120,67,100,0
12121,67,107,0
12122,67,195,0
12123,67,200,0
12124,67,166,0
12125,67,170,0.5
12126,67,159,0
12127,67,161,0.5
12128,67,168,0
12129,67,176,0.5
12130,67,164,0.5
12131,67,162,0.5
12132,67,172,0
12133,67,173,0
12134,67,163,0.5
12135,67,167,0
12136,67,203,0.5
12137,67,169,0.5
12138,67,58,0
12139,67,109,0
12140,67,160,0.5
12141,67,171,0
12142,67,174,0
12143,67,34,0
12144,67,177,0
12145,67,181,0
12146,67,189,0
12147,67,180,0
12148,67,183,0
12149,67,179,0.5
12150,67,184,0.5
12151,67,185,0.5
12152,67,186,0
12153,67,187,0
12154,67,182,0.5
12155,67,188,0
12156,67,190,0
12157,67,191,0
12158,67,6,0
12159,67,66,0.5
12160,67,193,0.5
12161,67,192,0
12162,67,194,0
12163,67,199,0.5
12164,67,207,0
12165,67,196,0.5
12166,67,198,0.5
12167,67,202,0.5
12168,67,204,0
12169,67,205,0
12170,68,2,0.5
12171,68,4,0.5
12172,68,54,0.5
12173,68,5,0.5
12174,68,3,0.5
12175,68,10,0.5
12176,68,7,0.5
12177,68,8,0.5
12178,68,11,0.5
12179,68,12,0.5
12180,68,13,0.5
12181,68,21,0
12182,68,20,0.5
12183,68,18,0
12184,68,28,0
12185,68,23,0.5
12186,68,15,0.5
12187,68,24,0
12188,68,16,0
12189,68,30,0.5
12190,68,26,0.5
12191,68,22,0.5
12192,68,31,0.5
12193,68,27,0.5
12194,68,29,0.5
12195,68,19,0.5
12196,68,17,0
12197,68,14,0
12198,68,98,0
12199,68,38,0.5
12200,68,33,0.5
12201,68,43,0
12202,68,32,0.5
12203,68,178,0.5
12204,68,35,0.5
12205,68,36,0.5
12206,68,41,0.5
12207,68,42,0
12208,68,40,0.5
12209,68,39,0.5
12210,68,44,0.5
12211,68,37,0
12212,68,81,0.5
12213,68,45,0.5
12214,68,47,0.5
12215,68,48,0.5
12216,68,52,0.5
12217,68,50,0.5
12218,68,51,0
12219,68,53,0.5
12220,68,55,0.5
12221,68,56,0.5
12222,68,165,0.5
12223,68,72,0.5
12224,68,57,0.5
12225,68,59,0.5
12226,68,175,0
12227,68,60,0
12228,68,62,0
12229,68,61,0.5
12230,68,63,0.5
12231,68,65,0.5
12232,68,70,0
12233,68,67,0.5
12234,68,49,0.5
12235,68,73,0.5
12236,68,74,0
12237,68,76,0.5
12238,68,69,0
12239,68,71,0
12240,68,78,0
12241,68,82,0
12242,68,80,0.5
12243,68,83,0.5
12244,68,89,0.5
12245,68,85,0.5
12246,68,84,0.5
12247,68,87,0
12248,68,88,0.5
12249,68,86,0.5
12250,68,90,0.5
12251,68,91,0.5
12252,68,92,0
12253,68,94,0.5
12254,68,93,0
12255,68,95,0.5
12256,68,96,0
12257,68,99,0
12258,68,151,0.5
12259,68,101,0.5
12260,68,102,0.5
12261,68,97,0.5
12262,68,103,0.5
12263,68,113,0.5
12264,68,104,0
12265,68,110,0.5
12266,68,105,0
12267,68,106,0.5
12268,68,108,0.5
12269,68,111,0.5
12270,68,112,0.5
12271,68,118,0
12272,68,131,0
12273,68,132,0.5
12274,68,119,0
12275,68,123,0
12276,68,124,0.5
12277,68,121,0.5
12278,68,129,0.5
12279,68,130,0
12280,68,120,0.5
12281,68,64,0
12282,68,117,0.5
12283,68,116,0.5
12284,68,127,0.5
12285,68,126,0.5
12286,68,115,0
12287,68,128,0
12288,68,125,0.5
12289,68,133,0.5
12290,68,140,0.5
12291,68,139,0.5
12292,68,137,0.5
12293,68,141,0.5
12294,68,136,0
12295,68,134,0
12296,68,135,0
12297,68,122,0.5
12298,68,138,0.5
12299,68,142,0.5
12300,68,143,0
12301,68,147,0
12302,68,144,0.5
12303,68,148,0.5
12304,68,153,0.5
12305,68,145,0.5
12306,68,146,0
12307,68,149,0.5
12308,68,152,0.5
12309,68,155,0.5
12310,68,156,0.5
12311,68,157,0.5
12312,68,158,0
12313,68,100,0
12314,68,107,0
12315,68,195,0
12316,68,200,0
12317,68,166,0.5
12318,68,170,0.5
12319,68,159,0.5
12320,68,161,0
12321,68,168,0.5
12322,68,176,0
12323,68,164,0
12324,68,162,0
12325,68,172,0.5
12326,68,173,0.5
12327,68,163,0.5
12328,68,167,0.5
12329,68,203,0
12330,68,169,0.5
12331,68,58,0.5
12332,68,109,0.5
12333,68,160,0.5
12334,68,171,0.5
12335,68,174,0.5
12336,68,34,0.5
12337,68,177,0.5
12338,68,181,0.5
12339,68,189,0
12340,68,180,0.5
12341,68,183,0
12342,68,179,0
12343,68,184,0.5
12344,68,185,0
12345,68,186,0.5
12346,68,187,0.5
12347,68,182,0.5
12348,68,188,0
12349,68,190,0
12350,68,191,0.5
12351,68,6,0.5
12352,68,66,0.5
12353,68,193,0.5
12354,68,192,0.5
12355,68,194,0.5
12356,68,199,0
12357,68,207,0.5
12358,68,196,0.5
12359,68,198,0.5
12360,68,202,0.5
12361,68,204,0
12362,68,205,0
12363,69,2,0.5
12364,69,4,0.5
12365,69,54,0.5
12366,69,5,0.5
12367,69,3,0.5
12368,69,10,0.5
12369,69,7,0.5
12370,69,8,0.5
12371,69,11,0.5
12372,69,12,0.5
12373,69,13,0.5
12374,69,21,0.5
12375,69,20,0.5
12376,69,18,0
12377,69,28,0
12378,69,23,0.5
12379,69,15,0.5
12380,69,24,0.5
12381,69,16,0
12382,69,30,0.5
12383,69,26,0
12384,69,22,0.5
12385,69,31,0.5
12386,69,27,0.5
12387,69,29,0.5
12388,69,19,0.5
12389,69,17,0
12390,69,14,0
12391,69,98,0
12392,69,38,0.5
12393,69,33,0.5
12394,69,43,0
12395,69,32,0.5
12396,69,178,0.5
12397,69,35,0.5
12398,69,36,0.5
12399,69,41,0.5
12400,69,42,0
12401,69,40,0.5
12402,69,39,0.5
12403,69,44,0.5
12404,69,37,0
12405,69,81,0.5
12406,69,45,0.5
12407,69,47,0.5
12408,69,48,0.5
12409,69,52,0.5
12410,69,50,0.5
12411,69,51,0
12412,69,53,0.5
12413,69,55,0.5
12414,69,56,0
12415,69,165,0.5
12416,69,72,0.5
12417,69,57,0.5
12418,69,59,0.5
12419,69,175,0.5
12420,69,60,0
12421,69,62,0.5
12422,69,61,0.5
12423,69,63,0.5
12424,69,65,0.5
12425,69,70,0
12426,69,67,0.5
12427,69,49,0.5
12428,69,68,0
12429,69,73,0.5
12430,69,74,0.5
12431,69,76,0.5
12432,69,71,0
12433,69,78,0.5
12434,69,82,0
12435,69,80,0.5
12436,69,83,0.5
12437,69,89,0.5
12438,69,85,0.5
12439,69,84,0.5
12440,69,87,0
12441,69,88,0.5
12442,69,86,0.5
12443,69,90,0.5
12444,69,91,0.5
12445,69,92,0.5
12446,69,94,0.5
12447,69,93,0.5
12448,69,95,0.5
12449,69,96,0
12450,69,99,0.5
12451,69,151,0.5
12452,69,101,0.5
12453,69,102,0.5
12454,69,97,0.5
12455,69,103,0
12456,69,113,0.5
12457,69,104,0.5
12458,69,110,0.5
12459,69,105,0
12460,69,106,0.5
12461,69,108,0.5
12462,69,111,0.5
12463,69,112,0.5
12464,69,118,0
12465,69,131,0
12466,69,132,0
12467,69,119,0
12468,69,123,0
12469,69,124,0.5
12470,69,121,0.5
12471,69,129,0.5
12472,69,130,0
12473,69,120,0.5
12474,69,64,0
12475,69,117,0.5
12476,69,116,0.5
12477,69,127,0.5
12478,69,126,0.5
12479,69,115,0
12480,69,128,0
12481,69,125,0.5
12482,69,133,0
12483,69,140,0.5
12484,69,139,0
12485,69,137,0.5
12486,69,141,0.5
12487,69,136,0
12488,69,134,0
12489,69,135,0
12490,69,122,0.5
12491,69,138,0.5
12492,69,142,0.5
12493,69,143,0.5
12494,69,147,0
12495,69,144,0.5
12496,69,148,0.5
12497,69,153,0.5
12498,69,145,0.5
12499,69,146,0
12500,69,149,0.5
12501,69,152,0.5
12502,69,155,0.5
12503,69,156,0.5
12504,69,157,0.5
12505,69,158,0
12506,69,100,0.5
12507,69,107,0
12508,69,195,0
12509,69,200,0
12510,69,166,0.5
12511,69,170,0.5
12512,69,159,0.5
12513,69,161,0
12514,69,168,0.5
12515,69,176,0
12516,69,164,0
12517,69,162,0
12518,69,172,0.5
12519,69,173,0.5
12520,69,163,0.5
12521,69,167,0.5
12522,69,203,0.5
12523,69,169,0.5
12524,69,58,0.5
12525,69,109,0
12526,69,160,0.5
12527,69,171,0.5
12528,69,174,0.5
12529,69,34,0.5
12530,69,177,0.5
12531,69,181,0.5
12532,69,189,0.5
12533,69,180,0.5
12534,69,183,0
12535,69,179,0
12536,69,184,0.5
12537,69,185,0.5
12538,69,186,0
12539,69,187,0.5
12540,69,182,0.5
12541,69,188,0
12542,69,190,0.5
12543,69,191,0.5
12544,69,6,0.5
12545,69,66,0.5
12546,69,193,0.5
12547,69,192,0.5
12548,69,194,0.5
12549,69,199,0.5
12550,69,207,0.5
12551,69,196,0.5
12552,69,198,0.5
12553,69,202,0.5
12554,69,204,0.5
12555,69,205,0.5
12556,70,2,0.5
12557,70,4,0.5
12558,70,54,0.5
12559,70,5,0.5
12560,70,3,0.5
12561,70,10,0.5
12562,70,7,0.5
12563,70,8,0.5
12564,70,11,0.5
12565,70,12,0.5
12566,70,13,0.5
12567,70,21,0
12568,70,20,0.5
12569,70,18,0
12570,70,28,0
12571,70,23,0.5
12572,70,15,0.5
12573,70,24,0
12574,70,16,0
12575,70,30,0.5
12576,70,26,0
12577,70,22,0.5
12578,70,31,0
12579,70,27,0.5
12580,70,29,0.5
12581,70,19,0.5
12582,70,17,0
12583,70,14,0
12584,70,98,0
12585,70,38,0.5
12586,70,33,0.5
12587,70,43,0
12588,70,32,0.5
12589,70,178,0.5
12590,70,35,0.5
12591,70,36,0.5
12592,70,41,0.5
12593,70,42,0
12594,70,40,0.5
12595,70,39,0.5
12596,70,44,0.5
12597,70,37,0
12598,70,81,0.5
12599,70,45,0.5
12600,70,47,0.5
12601,70,48,0.5
12602,70,52,0.5
12603,70,50,0.5
12604,70,51,0
12605,70,53,0.5
12606,70,55,0.5
12607,70,56,0.5
12608,70,165,0.5
12609,70,72,0.5
12610,70,57,0.5
12611,70,59,0.5
12612,70,175,0
12613,70,60,0
12614,70,62,0
12615,70,61,0.5
12616,70,63,0.5
12617,70,65,0.5
12618,70,67,0.5
12619,70,49,0.5
12620,70,68,0
12621,70,73,0.5
12622,70,74,0
12623,70,76,0.5
12624,70,69,0
12625,70,71,0
12626,70,78,0.5
12627,70,82,0
12628,70,80,0.5
12629,70,83,0.5
12630,70,89,0.5
12631,70,85,0.5
12632,70,84,0.5
12633,70,87,0
12634,70,88,0.5
12635,70,86,0.5
12636,70,90,0.5
12637,70,91,0.5
12638,70,92,0
12639,70,94,0.5
12640,70,93,0.5
12641,70,95,0.5
12642,70,96,0
12643,70,99,0
12644,70,151,0.5
12645,70,101,0.5
12646,70,102,0.5
12647,70,97,0.5
12648,70,103,0
12649,70,113,0.5
12650,70,104,0.5
12651,70,110,0
12652,70,105,0
12653,70,106,0.5
12654,70,108,0.5
12655,70,111,0.5
12656,70,112,0.5
12657,70,118,0
12658,70,131,0
12659,70,132,0
12660,70,119,0
12661,70,123,0
12662,70,124,0.5
12663,70,121,0.5
12664,70,129,0
12665,70,130,0
12666,70,120,0.5
12667,70,64,0
12668,70,117,0.5
12669,70,116,0.5
12670,70,127,0.5
12671,70,126,0.5
12672,70,115,0.5
12673,70,128,0
12674,70,125,0.5
12675,70,133,0
12676,70,140,0.5
12677,70,139,0
12678,70,137,0.5
12679,70,141,0.5
12680,70,136,0
12681,70,134,0
12682,70,135,0
12683,70,122,0.5
12684,70,138,0.5
12685,70,142,0.5
12686,70,143,0
12687,70,147,0
12688,70,144,0.5
12689,70,148,0.5
12690,70,153,0.5
12691,70,145,0.5
12692,70,146,0
12693,70,149,0.5
12694,70,152,0.5
12695,70,155,0.5
12696,70,156,0.5
12697,70,157,0.5
12698,70,158,0
12699,70,100,0
12700,70,107,0
12701,70,195,0
12702,70,200,0
12703,70,166,0.5
12704,70,170,0.5
12705,70,159,0.5
12706,70,161,0
12707,70,168,0.5
12708,70,176,0.5
12709,70,164,0
12710,70,162,0
12711,70,172,0.5
12712,70,173,0.5
12713,70,163,0.5
12714,70,167,0
12715,70,203,0.5
12716,70,169,0.5
12717,70,58,0.5
12718,70,109,0
12719,70,160,0.5
12720,70,171,0.5
12721,70,174,0.5
12722,70,34,0.5
12723,70,177,0.5
12724,70,181,0.5
12725,70,189,0
12726,70,180,0.5
12727,70,183,0
12728,70,179,0
12729,70,184,0.5
12730,70,185,0
12731,70,186,0
12732,70,187,0.5
12733,70,182,0.5
12734,70,188,0
12735,70,190,0
12736,70,191,0.5
12737,70,6,0.5
12738,70,66,0.5
12739,70,193,0.5
12740,70,192,0.5
12741,70,194,0.5
12742,70,199,0
12743,70,207,0.5
12744,70,196,0.5
12745,70,198,0.5
12746,70,202,0.5
12747,70,204,0.5
12748,70,205,0.5
12749,71,2,0.5
12750,71,4,0.5
12751,71,54,0.5
12752,71,5,0.5
12753,71,3,0.5
12754,71,10,0.5
12755,71,7,0.5
12756,71,8,0.5
12757,71,11,0.5
12758,71,12,0.5
12759,71,13,0.5
12760,71,21,0.5
12761,71,20,0.5
12762,71,18,0
12763,71,28,0
12764,71,23,0.5
12765,71,15,0.5
12766,71,24,0.5
12767,71,16,0
12768,71,30,0.5
12769,71,26,0
12770,71,22,0.5
12771,71,31,0.5
12772,71,27,0.5
12773,71,29,0.5
12774,71,19,0.5
12775,71,17,0
12776,71,14,0
12777,71,98,0
12778,71,38,0.5
12779,71,33,0.5
12780,71,43,0
12781,71,32,0.5
12782,71,178,0.5
12783,71,35,0.5
12784,71,36,0.5
12785,71,41,0.5
12786,71,42,0
12787,71,40,0.5
12788,71,39,0.5
12789,71,44,0.5
12790,71,37,0
12791,71,81,0.5
12792,71,45,0.5
12793,71,47,0.5
12794,71,48,0.5
12795,71,52,0.5
12796,71,50,0.5
12797,71,51,0
12798,71,53,0.5
12799,71,55,0
12800,71,56,0.5
12801,71,165,0.5
12802,71,72,0.5
12803,71,57,0.5
12804,71,59,0.5
12805,71,175,0.5
12806,71,60,0
12807,71,62,0.5
12808,71,61,0.5
12809,71,63,0.5
12810,71,65,0.5
12811,71,70,0
12812,71,67,0.5
12813,71,49,0.5
12814,71,68,0
12815,71,73,0.5
12816,71,74,0.5
12817,71,76,0.5
12818,71,69,0
12819,71,78,0.5
12820,71,82,0
12821,71,80,0.5
12822,71,83,0.5
12823,71,89,0.5
12824,71,85,0.5
12825,71,84,0.5
12826,71,87,0
12827,71,88,0.5
12828,71,86,0.5
12829,71,90,0.5
12830,71,91,0.5
12831,71,92,0.5
12832,71,94,0.5
12833,71,93,0.5
12834,71,95,0.5
12835,71,96,0
12836,71,99,0.5
12837,71,151,0.5
12838,71,101,0.5
12839,71,102,0.5
12840,71,97,0.5
12841,71,103,0.5
12842,71,113,0.5
12843,71,104,0.5
12844,71,110,0.5
12845,71,105,0
12846,71,106,0.5
12847,71,108,0.5
12848,71,111,0.5
12849,71,112,0.5
12850,71,118,0
12851,71,131,0
12852,71,132,0.5
12853,71,119,0
12854,71,123,0
12855,71,124,0.5
12856,71,121,0.5
12857,71,129,0.5
12858,71,130,0
12859,71,120,0.5
12860,71,64,0
12861,71,117,0.5
12862,71,116,0.5
12863,71,127,0.5
12864,71,126,0.5
12865,71,115,0.5
12866,71,128,0
12867,71,125,0.5
12868,71,133,0
12869,71,140,0.5
12870,71,139,0
12871,71,137,0.5
12872,71,141,0.5
12873,71,136,0
12874,71,134,0
12875,71,135,0
12876,71,122,0.5
12877,71,138,0.5
12878,71,142,0.5
12879,71,143,0.5
12880,71,147,0
12881,71,144,0.5
12882,71,148,0.5
12883,71,153,0.5
12884,71,145,0.5
12885,71,146,0
12886,71,149,0.5
12887,71,152,0.5
12888,71,155,0.5
12889,71,156,0.5
12890,71,157,0.5
12891,71,158,0
12892,71,100,0.5
12893,71,107,0
12894,71,195,0
12895,71,200,0
12896,71,166,0.5
12897,71,170,0
12898,71,159,0.5
12899,71,161,0
12900,71,168,0.5
12901,71,176,0
12902,71,164,0
12903,71,162,0
12904,71,172,0.5
12905,71,173,0.5
12906,71,163,0.5
12907,71,167,0.5
12908,71,203,0.5
12909,71,169,0.5
12910,71,58,0.5
12911,71,109,0
12912,71,160,0.5
12913,71,171,0.5
12914,71,174,0.5
12915,71,34,0.5
12916,71,177,0.5
12917,71,181,0.5
12918,71,189,0.5
12919,71,180,0.5
12920,71,183,0
12921,71,179,0
12922,71,184,0.5
12923,71,185,0.5
12924,71,186,0
12925,71,187,0.5
12926,71,182,0.5
12927,71,188,0
12928,71,190,0
12929,71,191,0.5
12930,71,6,0.5
12931,71,66,0.5
12932,71,193,0.5
12933,71,192,0.5
12934,71,194,0.5
12935,71,199,0.5
12936,71,207,0.5
12937,71,196,0.5
12938,71,198,0.5
12939,71,202,0.5
12940,71,204,0.5
12941,71,205,0.5
12942,72,2,0.5
12943,72,4,0.5
12944,72,54,0.5
12945,72,5,0.5
12946,72,3,0.5
12947,72,10,0.5
12948,72,7,0.5
12949,72,8,0.5
12950,72,11,0.5
12951,72,12,0.5
12952,72,13,0.5
12953,72,21,0.5
12954,72,20,0.5
12955,72,18,0
12956,72,28,0
12957,72,23,0.5
12958,72,15,0.5
12959,72,24,0.5
12960,72,16,0
12961,72,30,0.5
12962,72,26,0
12963,72,22,0.5
12964,72,31,0.5
12965,72,27,0.5
12966,72,29,0.5
