26,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0,,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0,,0,0.5,0,0,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0,,0.5,0,0,0.5,,0.5,0.5
27,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,,0,0.5,0.5,0,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0,0.5,0,0,0,0,,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0,,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,,0.5,0,0,0,,0,0
28,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,,0.5,0.5,0,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,,0,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0.5,,0.5,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,,0.5,0,0,0,,0,0
29,0.5,0.5,0,0,0,0.5,0.5,0,0,0,0.5,0,0,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0,,0.5,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0.5,0,0,0,0.5,,0,0,0,0,0,0.5,0,0,0.5,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0.5,,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,,0,0.5,0,0,,0,0
30,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,,0.5,0.5,0,0,,0.5,0.5
31,0.5,0,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,0,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0.5,0,0.5,0,,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0,0.5,0,0,0,0.5,0.5,0.5,0.5,,0.5,0.5,0,0,0.5,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0,,0.5,0,0,0,,0.5,0.5
32,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0.5,,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0,0.5,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,,0.5,0.5,0.5,0.5,,0.5,0.5
33,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0.5,0,0,0,0,,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0.5,0,0,,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.5,0,0,,0.5,0,0,0,0,0,0
34,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0.5,0,0,0,0,,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0.5,0,0,,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,,0.5,0,0,0,0,0,0
35,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0,0.5,0,0,0,0,,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0.5,0,0,0,,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0,,0,0,0,0,0.5,0.5,0.5,0,0,0.5,0,0,0.5,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,,0.5,0,0,0,,0,0
36,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0.5,0.5,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,,0.5,0.5,0,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,,0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0,,0.5,0.5,0,0,,0.5,0.5
37,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0,0.5,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,,0.5,0.5,0.5,0.5,,0.5,0.5
38,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0.5,,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0,0.5,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,,0.5,0.5,0.5,0.5,,0.5,0.5
39,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0,0.5,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,,0.5,0.5,0,0,,0.5,0.5
40,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0,,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0.5,,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,,0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,1,0.5,0,0.5,0.5,0.5,0,,0.5,0.5,0,0.5,,0.5,0.5
41,0.5,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,,0,0,0.5,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0,0.5,0,0,,0,0,0.5,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,0.5,0,0,0,,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,0,,0,0,0,0,0.5,0.5,0.5,0,0.5,0.5,0,0,0.5,0,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0,0.5,0.5,0,0,0.5,0.5,0,,0.5,0.5,0,0.5,,0,0
42,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,,0.5,0.5,0,0,,0.5,0.5
43,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,,0,0.5,0.5,0,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0,0,0.5,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,,0.5,0,0,0,,0.5,0.5
44,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0.5,0,0,0.5,0,0,0,0,,0,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0.5,0,0,0,,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,0,,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,,0.5,0,0,0,,0,0
45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,,0.5,0.5,0,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,,0,0.5,0,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0,0.5,0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0,,0.5,0.5,0,0,,0.5,0.5
47,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0.5,0,0,0,0.5,,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0,,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0.5,0,0,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,,0.5,0,0,0,,0,0
48,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0,,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0.5,0,0,0,0.5,,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0.5,0,0,,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,,0.5,0,0,0,,0,0
49,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0,0.5,0,0,,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0.5,0,0,0,0,,0,0,0,0,0,0.5,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0,,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,,0.5,0,0,0,,0,0
